,county code,county,msa code,msa title,csa code,csa title,msa_name,msa_first,state,msa_short
210,12061,"indian river, florida",c4268,"sebastian-vero beach-west vero corridor, fl msa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",sebastian-vero beach-west vero corridor,sebastian,fl,"sebastian, fl"
211,12065,"jefferson, florida",c4522,"tallahassee, fl msa",cs533,"tallahassee-bainbridge, fl-ga csa",tallahassee,tallahassee,fl,"tallahassee, fl"
212,12069,"lake, florida",c3674,"orlando-kissimmee-sanford, fl msa",cs422,"orlando-lakeland-deltona, fl csa",orlando-kissimmee-sanford,orlando,fl,"orlando, fl"
213,12071,"lee, florida",c1598,"cape coral-fort myers, fl msa",cs163,"cape coral-fort myers-naples, fl csa",cape coral-fort myers,cape coral,fl,"cape coral, fl"
214,12073,"leon, florida",c4522,"tallahassee, fl msa",cs533,"tallahassee-bainbridge, fl-ga csa",tallahassee,tallahassee,fl,"tallahassee, fl"
215,12075,"levy, florida",c2354,"gainesville, fl msa",cs264,"gainesville-lake city, fl csa",gainesville,gainesville,fl,"gainesville, fl"
216,12081,"manatee, florida",c3584,"north port-bradenton-sarasota, fl msa",cs412,"north port-bradenton, fl csa",north port-bradenton-sarasota,north port,fl,"north port, fl"
217,12083,"marion, florida",c3610,"ocala, fl msa",,,ocala,ocala,fl,"ocala, fl"
218,12085,"martin, florida",c3894,"port st. lucie, fl msa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",port st. lucie,port st. lucie,fl,"port st. lucie, fl"
219,12086,"miami-dade, florida",c3310,"miami-fort lauderdale-west palm beach, fl msa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",miami-fort lauderdale-west palm beach,miami,fl,"miami, fl"
220,12087,"monroe, florida",c2858,"key west-key largo, fl microsa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",key west-key largo,key west,,
221,12089,"nassau, florida",c2726,"jacksonville, fl msa",cs300,"jacksonville-kingsland-palatka, fl-ga csa",jacksonville,jacksonville,fl,"jacksonville, fl"
222,12091,"okaloosa, florida",c1888,"crestview-fort walton beach-destin, fl msa",,,crestview-fort walton beach-destin,crestview,fl,"crestview, fl"
223,12093,"okeechobee, florida",c3638,"okeechobee, fl microsa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",okeechobee,okeechobee,,
224,12095,"orange, florida",c3674,"orlando-kissimmee-sanford, fl msa",cs422,"orlando-lakeland-deltona, fl csa",orlando-kissimmee-sanford,orlando,fl,"orlando, fl"
225,12097,"osceola, florida",c3674,"orlando-kissimmee-sanford, fl msa",cs422,"orlando-lakeland-deltona, fl csa",orlando-kissimmee-sanford,orlando,fl,"orlando, fl"
226,12099,"palm beach, florida",c3310,"miami-fort lauderdale-west palm beach, fl msa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",miami-fort lauderdale-west palm beach,miami,fl,"miami, fl"
227,12101,"pasco, florida",c4530,"tampa-st. petersburg-clearwater, fl msa",,,tampa-st. petersburg-clearwater,tampa,fl,"tampa, fl"
228,12103,"pinellas, florida",c4530,"tampa-st. petersburg-clearwater, fl msa",,,tampa-st. petersburg-clearwater,tampa,fl,"tampa, fl"
229,12105,"polk, florida",c2946,"lakeland-winter haven, fl msa",cs422,"orlando-lakeland-deltona, fl csa",lakeland-winter haven,lakeland,fl,"lakeland, fl"
230,12107,"putnam, florida",c3726,"palatka, fl microsa",cs300,"jacksonville-kingsland-palatka, fl-ga csa",palatka,palatka,,
231,12109,"st. johns, florida",c2726,"jacksonville, fl msa",cs300,"jacksonville-kingsland-palatka, fl-ga csa",jacksonville,jacksonville,fl,"jacksonville, fl"
232,12111,"st. lucie, florida",c3894,"port st. lucie, fl msa",cs370,"miami-port st. lucie-fort lauderdale, fl csa",port st. lucie,port st. lucie,fl,"port st. lucie, fl"
233,12113,"santa rosa, florida",c3786,"pensacola-ferry pass-brent, fl msa",,,pensacola-ferry pass-brent,pensacola,fl,"pensacola, fl"
234,12115,"sarasota, florida",c3584,"north port-bradenton-sarasota, fl msa",cs412,"north port-bradenton, fl csa",north port-bradenton-sarasota,north port,fl,"north port, fl"
235,12117,"seminole, florida",c3674,"orlando-kissimmee-sanford, fl msa",cs422,"orlando-lakeland-deltona, fl csa",orlando-kissimmee-sanford,orlando,fl,"orlando, fl"
236,12119,"sumter, florida",c4868,"wildwood-the villages, fl msa",cs422,"orlando-lakeland-deltona, fl csa",wildwood-the villages,wildwood,fl,"wildwood, fl"
237,12127,"volusia, florida",c1966,"deltona-daytona beach-ormond beach, fl msa",cs422,"orlando-lakeland-deltona, fl csa",deltona-daytona beach-ormond beach,deltona,fl,"deltona, fl"
238,12129,"wakulla, florida",c4522,"tallahassee, fl msa",cs533,"tallahassee-bainbridge, fl-ga csa",tallahassee,tallahassee,fl,"tallahassee, fl"
239,12131,"walton, florida",c1888,"crestview-fort walton beach-destin, fl msa",,,crestview-fort walton beach-destin,crestview,fl,"crestview, fl"
240,12133,"washington, florida",c3746,"panama city-panama city beach, fl msa",,,panama city-panama city beach,panama city,fl,"panama city, fl"
241,13003,"atkinson, georgia",c2006,"douglas, ga microsa",,,douglas,douglas,,
242,13009,"baldwin, georgia",c3330,"milledgeville, ga microsa",,,milledgeville,milledgeville,,
243,13013,"barrow, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
244,13015,"bartow, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
245,13017,"ben hill, georgia",c2234,"fitzgerald, ga microsa",,,fitzgerald,fitzgerald,,
246,13021,"bibb, georgia",c3142,"macon-bibb county, ga msa",cs356,"macon-bibb county--warner robins, ga csa",macon-bibb county,macon,ga,"macon, ga"
247,13025,"brantley, georgia",c1526,"brunswick-st. simons, ga msa",,,brunswick-st. simons,brunswick,ga,"brunswick, ga"
248,13027,"brooks, georgia",c4666,"valdosta, ga msa",,,valdosta,valdosta,ga,"valdosta, ga"
249,13029,"bryan, georgia",c4234,"savannah, ga msa",cs496,"savannah-hinesville-statesboro, ga csa",savannah,savannah,ga,"savannah, ga"
250,13031,"bulloch, georgia",c4434,"statesboro, ga microsa",cs496,"savannah-hinesville-statesboro, ga csa",statesboro,statesboro,,
251,13033,"burke, georgia",c1226,"augusta-richmond county, ga-sc msa",,,augusta-richmond county,augusta,,
252,13035,"butts, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
253,13039,"camden, georgia",c2868,"kingsland, ga microsa",cs300,"jacksonville-kingsland-palatka, fl-ga csa",kingsland,kingsland,,
254,13045,"carroll, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
255,13047,"catoosa, georgia",c1686,"chattanooga, tn-ga msa",cs174,"chattanooga-cleveland-dalton, tn-ga-al csa",chattanooga,chattanooga,,
256,13051,"chatham, georgia",c4234,"savannah, ga msa",cs496,"savannah-hinesville-statesboro, ga csa",savannah,savannah,ga,"savannah, ga"
257,13053,"chattahoochee, georgia",c1798,"columbus, ga-al msa",cs194,"columbus-auburn-opelika, ga-al csa",columbus,columbus,,
258,13055,"chattooga, georgia",c4490,"summerville, ga microsa",cs174,"chattanooga-cleveland-dalton, tn-ga-al csa",summerville,summerville,,
259,13057,"cherokee, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
260,13059,"clarke, georgia",c1202,"athens-clarke county, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",athens-clarke county,athens,ga,"athens, ga"
261,13063,"clayton, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
262,13067,"cobb, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
263,13069,"coffee, georgia",c2006,"douglas, ga microsa",,,douglas,douglas,,
264,13071,"colquitt, georgia",c3422,"moultrie, ga microsa",,,moultrie,moultrie,,
265,13073,"columbia, georgia",c1226,"augusta-richmond county, ga-sc msa",,,augusta-richmond county,augusta,,
266,13077,"coweta, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
267,13079,"crawford, georgia",c3142,"macon-bibb county, ga msa",cs356,"macon-bibb county--warner robins, ga csa",macon-bibb county,macon,ga,"macon, ga"
268,13081,"crisp, georgia",c1838,"cordele, ga microsa",,,cordele,cordele,,
269,13083,"dade, georgia",c1686,"chattanooga, tn-ga msa",cs174,"chattanooga-cleveland-dalton, tn-ga-al csa",chattanooga,chattanooga,,
270,13085,"dawson, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
271,13087,"decatur, georgia",c1246,"bainbridge, ga microsa",cs533,"tallahassee-bainbridge, fl-ga csa",bainbridge,bainbridge,,
272,13089,"dekalb, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
273,13095,"dougherty, georgia",c1050,"albany, ga msa",,,albany,albany,ga,"albany, ga"
274,13097,"douglas, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
275,13101,"echols, georgia",c4666,"valdosta, ga msa",,,valdosta,valdosta,ga,"valdosta, ga"
276,13103,"effingham, georgia",c4234,"savannah, ga msa",cs496,"savannah-hinesville-statesboro, ga csa",savannah,savannah,ga,"savannah, ga"
277,13109,"evans, georgia",c4434,"statesboro, ga microsa",cs496,"savannah-hinesville-statesboro, ga csa",statesboro,statesboro,,
278,13113,"fayette, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
279,13115,"floyd, georgia",c4066,"rome, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",rome,rome,ga,"rome, ga"
280,13117,"forsyth, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
281,13121,"fulton, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
282,13127,"glynn, georgia",c1526,"brunswick-st. simons, ga msa",,,brunswick-st. simons,brunswick,ga,"brunswick, ga"
283,13129,"gordon, georgia",c1566,"calhoun, ga microsa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",calhoun,calhoun,,
284,13131,"grady, georgia",c4562,"thomasville, ga microsa",,,thomasville,thomasville,,
285,13135,"gwinnett, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
286,13137,"habersham, georgia",c1846,"cornelia, ga microsa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",cornelia,cornelia,,
287,13139,"hall, georgia",c2358,"gainesville, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",gainesville,gainesville,ga,"gainesville, ga"
288,13143,"haralson, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
289,13145,"harris, georgia",c1798,"columbus, ga-al msa",cs194,"columbus-auburn-opelika, ga-al csa",columbus,columbus,,
290,13149,"heard, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
291,13151,"henry, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
292,13153,"houston, georgia",c4758,"warner robins, ga msa",cs356,"macon-bibb county--warner robins, ga csa",warner robins,warner robins,ga,"warner robins, ga"
293,13157,"jackson, georgia",c2760,"jefferson, ga microsa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",jefferson,jefferson,,
294,13159,"jasper, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
295,13167,"johnson, georgia",c2014,"dublin, ga microsa",,,dublin,dublin,,
296,13169,"jones, georgia",c3142,"macon-bibb county, ga msa",cs356,"macon-bibb county--warner robins, ga csa",macon-bibb county,macon,ga,"macon, ga"
297,13173,"lanier, georgia",c4666,"valdosta, ga msa",,,valdosta,valdosta,ga,"valdosta, ga"
298,13175,"laurens, georgia",c2014,"dublin, ga microsa",,,dublin,dublin,,
299,13177,"lee, georgia",c1050,"albany, ga msa",,,albany,albany,ga,"albany, ga"
300,13179,"liberty, georgia",c2598,"hinesville, ga msa",cs496,"savannah-hinesville-statesboro, ga csa",hinesville,hinesville,ga,"hinesville, ga"
301,13181,"lincoln, georgia",c1226,"augusta-richmond county, ga-sc msa",,,augusta-richmond county,augusta,,
302,13183,"long, georgia",c2598,"hinesville, ga msa",cs496,"savannah-hinesville-statesboro, ga csa",hinesville,hinesville,ga,"hinesville, ga"
303,13185,"lowndes, georgia",c4666,"valdosta, ga msa",,,valdosta,valdosta,ga,"valdosta, ga"
304,13187,"lumpkin, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
305,13189,"mcduffie, georgia",c1226,"augusta-richmond county, ga-sc msa",,,augusta-richmond county,augusta,,
306,13191,"mcintosh, georgia",c1526,"brunswick-st. simons, ga msa",,,brunswick-st. simons,brunswick,ga,"brunswick, ga"
307,13195,"madison, georgia",c1202,"athens-clarke county, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",athens-clarke county,athens,ga,"athens, ga"
308,13197,"marion, georgia",c1798,"columbus, ga-al msa",cs194,"columbus-auburn-opelika, ga-al csa",columbus,columbus,,
309,13199,"meriwether, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
310,13207,"monroe, georgia",c3142,"macon-bibb county, ga msa",cs356,"macon-bibb county--warner robins, ga csa",macon-bibb county,macon,ga,"macon, ga"
311,13209,"montgomery, georgia",c4708,"vidalia, ga microsa",,,vidalia,vidalia,,
312,13211,"morgan, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
313,13213,"murray, georgia",c1914,"dalton, ga msa",cs174,"chattanooga-cleveland-dalton, tn-ga-al csa",dalton,dalton,ga,"dalton, ga"
314,13215,"muscogee, georgia",c1798,"columbus, ga-al msa",cs194,"columbus-auburn-opelika, ga-al csa",columbus,columbus,,
315,13217,"newton, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
316,13219,"oconee, georgia",c1202,"athens-clarke county, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",athens-clarke county,athens,ga,"athens, ga"
317,13221,"oglethorpe, georgia",c1202,"athens-clarke county, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",athens-clarke county,athens,ga,"athens, ga"
318,13223,"paulding, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
319,13225,"peach, georgia",c4758,"warner robins, ga msa",cs356,"macon-bibb county--warner robins, ga csa",warner robins,warner robins,ga,"warner robins, ga"
320,13227,"pickens, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
321,13229,"pierce, georgia",c4818,"waycross, ga microsa",,,waycross,waycross,,
322,13231,"pike, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
323,13233,"polk, georgia",c1634,"cedartown, ga microsa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",cedartown,cedartown,,
324,13239,"quitman, georgia",c2164,"eufaula, al-ga microsa",,,eufaula,eufaula,,
325,13245,"richmond, georgia",c1226,"augusta-richmond county, ga-sc msa",,,augusta-richmond county,augusta,,
326,13247,"rockdale, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
327,13249,"schley, georgia",c1114,"americus, ga microsa",,,americus,americus,,
328,13255,"spalding, georgia",c1206,"atlanta-sandy springs-roswell, ga msa",cs122,"atlanta--athens-clarke county--sandy springs, ga-al csa",atlanta-sandy springs-roswell,atlanta,ga,"atlanta, ga"
329,13257,"stephens, georgia",c4574,"toccoa, ga microsa",,,toccoa,toccoa,,
330,13259,"stewart, georgia",c1798,"columbus, ga-al msa",cs194,"columbus-auburn-opelika, ga-al csa",columbus,columbus,,
